y_true,y_proba_plain,y_proba_ooft,y_proba_blend
1,0.44028613,0.46697313,0.45496397763490676
1,0.7324243,0.7317097,0.7320312887430191
0,0.012886383,0.014347094,0.013689773948863148
1,0.9965599,0.9960588,0.9962843149900437
1,0.9987294,0.9975526,0.998082149028778
0,0.15481202,0.18199743,0.16976399868726733
0,0.3093026,0.3097526,0.30955010652542114
0,0.2349897,0.2200033,0.22674718499183655
0,0.006094653,0.0036042042,0.004724906210321933
1,0.9842924,0.9844073,0.9843555927276612
0,0.0025634482,0.0031386437,0.0028798056999221446
1,0.9937469,0.9951515,0.9945194303989411
1,0.82687914,0.80776227,0.816364860534668
0,0.2483459,0.23920016,0.24331574141979218
1,0.47749195,0.4563132,0.46584363132715223
0,0.22052303,0.2595279,0.2419757038354874
0,0.1359552,0.18704852,0.16405652835965157
0,0.16896883,0.20744923,0.19013304710388185
1,0.9629681,0.96608347,0.9646815568208694
1,0.99127847,0.99171245,0.9915171593427659
1,0.9672962,0.96499914,0.9660328090190888
1,0.9852444,0.9805995,0.9826897144317627
0,0.0023756418,0.0029203533,0.0026752331526950003
0,0.15743572,0.12905854,0.1418282687664032
0,0.001574655,0.0022165913,0.0019277199229691178
1,0.9725327,0.9678068,0.9699334591627121
1,0.9833583,0.9819903,0.9826058983802795
1,0.9912487,0.9916325,0.9914598137140274
1,0.9932318,0.99288285,0.9930398643016815
1,0.99714667,0.9959169,0.996470296382904
1,0.7932563,0.7899214,0.7914220988750458
0,0.011361982,0.018220734,0.015134295402094721
0,0.003625232,0.0042917687,0.00399182717083022
1,0.9222638,0.91396564,0.9176998138427734
0,0.0028289976,0.002928767,0.0028838706901296975
1,0.98005885,0.9810786,0.9806197255849838
1,0.9143751,0.9026122,0.9079055219888688
1,0.48537236,0.47227687,0.47816984057426454
0,0.12605165,0.12515317,0.12555748522281646
1,0.9892119,0.9905832,0.9899661123752594
0,0.036665298,0.030289952,0.033158857561647895
0,0.62941176,0.60307294,0.6149254083633422
0,0.032491274,0.041207857,0.037285394966602325
0,0.35466132,0.28721395,0.31756526529788975
0,0.028862024,0.026338944,0.027474329993128776
0,0.12501004,0.12319868,0.12401379384100437
1,0.36277956,0.2696622,0.31156501173973083
0,0.03413843,0.02413204,0.028634915128350258
0,0.0598192,0.058376826,0.059025894105434414
1,0.85979253,0.8480692,0.8533446937799454
1,0.79700714,0.7920949,0.7943054020404816
1,0.96640325,0.9717317,0.9693339079618454
1,0.9819308,0.9810424,0.9814421683549881
0,0.42357644,0.4396673,0.43242642283439636
0,0.8635834,0.82865393,0.8443721860647202
1,0.82382524,0.8406602,0.8330844759941101
1,0.7059377,0.7370648,0.7230575859546662
1,0.9490782,0.9422516,0.9453235834836959
0,0.3223181,0.30282924,0.31159922778606414
1,0.9916871,0.99213225,0.9919319391250611
1,0.9976521,0.99689,0.9972329556941986
1,0.9632218,0.96361756,0.9634394645690918
1,0.9978517,0.99689543,0.9973257660865783
1,0.9967565,0.9966209,0.9966819137334824
0,0.131979,0.099960044,0.11436857581138611
1,0.99818665,0.9973349,0.9977181851863861
1,0.9982121,0.99818856,0.9981991499662399
1,0.45579058,0.4327992,0.443145315349102
1,0.99543923,0.9893056,0.9920657426118851
1,0.99591917,0.995411,0.9956396639347076
1,0.99514455,0.99457884,0.9948334068059921
0,0.021338038,0.027866567,0.02492872877046466
0,0.4190787,0.45581353,0.43928285837173464
0,0.014816614,0.017817086,0.016466873325407506
0,0.2672148,0.29148212,0.28056182861328127
0,0.109098166,0.10543178,0.10708165392279625
1,0.75207657,0.72495615,0.7371603399515152
0,0.1456113,0.1525014,0.1494008578360081
1,0.06243583,0.06727234,0.0650959111750126
1,0.41958362,0.26734272,0.3358511224389076
0,0.49199066,0.4704529,0.48014489263296123
0,0.07171568,0.10940089,0.09244254715740681
1,0.46418622,0.506862,0.4876578912138939
1,0.950147,0.9505057,0.9503442585468292
1,0.99792826,0.9980142,0.9979755342006683
1,0.9941234,0.99386495,0.9939812541007996
1,0.50036466,0.5091408,0.5051915317773819
1,0.511209,0.509009,0.509999006986618
0,0.063161515,0.07842553,0.07155672125518323
0,0.095205255,0.07781782,0.08564216569066048
1,0.9946938,0.99723536,0.9960916638374329
1,0.66129357,0.6131986,0.6348413228988647
0,0.2757538,0.2609597,0.26761705130338664
1,0.8936468,0.90170425,0.8980783879756927
1,0.9839659,0.9838764,0.9839166671037675
1,0.9673967,0.96001023,0.9633341312408448
0,0.39806238,0.44295493,0.42275328040122984
0,0.7113332,0.71811926,0.7150655418634415
0,0.14362498,0.09684455,0.1178957398980856
0,0.009953179,0.018998671,0.014928199956193565
0,0.0034581134,0.005672925,0.004676259867846966
0,0.5768931,0.54640156,0.5601227492094041
1,0.8466378,0.87192386,0.8605451285839081
0,0.686117,0.66331017,0.6735732406377792
1,0.5530112,0.47522205,0.510227158665657
0,0.43502915,0.39382866,0.412368880212307
0,0.0036087073,0.0038591013,0.003746424033306539
0,0.41889155,0.38734642,0.4015417262911797
0,0.48873013,0.4030854,0.44162553548812866
0,0.002872946,0.0051400256,0.0041198397870175546
1,0.98600906,0.9766517,0.9808625280857086
1,0.952835,0.95107037,0.9518644630908966
1,0.7475853,0.790634,0.7712620705366134
1,0.770621,0.8079004,0.7911246865987778
1,0.77585536,0.7997335,0.7889883488416671
1,0.83608794,0.85441864,0.8461698234081269
1,0.8223156,0.8448331,0.8347001999616623
1,0.8757751,0.90038645,0.8893113434314728
0,0.38427588,0.4159659,0.4017054006457329
0,0.7621617,0.73610586,0.7478309750556946
1,0.64496624,0.6247974,0.6338733822107315
1,0.998516,0.99911374,0.9988447666168213
1,0.9982293,0.9989507,0.9986260920763016
0,0.8826002,0.8254598,0.8511729627847671
0,0.61104494,0.5384476,0.5711164146661758
1,0.4733503,0.5107892,0.4939416974782944
0,0.49783066,0.47365007,0.4845313340425491
0,0.16279072,0.16399777,0.16345459520816802
1,0.80028737,0.7901396,0.7947061032056808
0,0.1350297,0.10366437,0.11777876913547516
1,0.9777634,0.9793546,0.9786385774612427
1,0.9789162,0.9689999,0.9734622597694397
0,0.08265449,0.08324915,0.08298155441880226
1,0.85034376,0.8289521,0.8385783344507217
1,0.8622083,0.88833123,0.8765759170055389
1,0.9023791,0.92413396,0.9143442690372466
1,0.950566,0.9524249,0.9515883833169937
0,0.18669933,0.13800505,0.1599174752831459
0,0.13251403,0.17701814,0.15699128806591034
0,0.0023749606,0.0021015212,0.0022245689411647617
1,0.9979862,0.99770784,0.9978331029415131
1,0.8634871,0.8519657,0.8571503549814223
1,0.9865116,0.98570454,0.9860677123069763
0,0.10995871,0.089092776,0.09848244562745095
1,0.9914561,0.992065,0.9917909979820252
1,0.99007726,0.9921936,0.9912412345409394
0,0.41166022,0.37410957,0.391007362306118
0,0.0023603253,0.0033938373,0.0029287568759173155
0,0.52543706,0.56501025,0.5472023129463196
1,0.5542527,0.58652467,0.5720022737979888
0,0.044824418,0.07685975,0.06244385037571192
0,0.08249442,0.0751144,0.07843540981411934
1,0.9344081,0.91798246,0.9253740102052688
0,0.6352737,0.5856444,0.6079775959253311
0,0.06213193,0.05135853,0.056206559203565126
1,0.6180158,0.6211115,0.6197184532880784
0,0.3329948,0.3354914,0.3343679189682007
0,0.5365101,0.5245413,0.5299272745847702
0,0.63346654,0.6220885,0.6272086143493651
1,0.45096543,0.5031374,0.4796600207686424
1,0.8007645,0.8165502,0.8094466328620911
1,0.871659,0.8813319,0.8769790977239609
1,0.5974123,0.53092825,0.5608460694551468
0,0.46424514,0.5152067,0.49227399528026583
0,0.12120251,0.091995664,0.10513874627649783
1,0.8227393,0.86298007,0.8448717236518859
1,0.95294,0.96680975,0.9605683565139771
1,0.0679509,0.09887778,0.08496068269014359
1,0.99838257,0.99838936,0.9983863055706024
1,0.20653172,0.2761065,0.24479785189032555
0,0.29165903,0.30896825,0.3011790975928307
1,0.98750174,0.98840904,0.9880007565021516
0,0.0041584014,0.0039515053,0.004044608538970351
1,0.9911169,0.9906116,0.9908389836549758
1,0.98611826,0.98538476,0.9857148349285125
1,0.9104331,0.9004037,0.9049169242382049
1,0.63103867,0.53805834,0.5798994868993759
0,0.36049092,0.44542083,0.4072023704648018
0,0.11348284,0.109378256,0.1112253189086914
1,0.25902265,0.24902008,0.2535212405025959
1,0.9635735,0.96338785,0.9634713977575302
1,0.95382136,0.9457893,0.949403715133667
1,0.9288182,0.9455263,0.9380076676607132
1,0.9565225,0.9597927,0.9583211064338684
1,0.86951464,0.87267965,0.8712553977966309
1,0.9904863,0.99004173,0.9902417987585068
0,0.6842731,0.6948923,0.6901136636734009
0,0.67841893,0.70165473,0.6911986231803894
0,0.09805442,0.103582636,0.1010949369519949
0,0.13194355,0.08275113,0.10488772206008434
0,0.47280306,0.45192698,0.4613212123513222
0,0.36675474,0.34876433,0.356860014796257
0,0.23744616,0.36244062,0.30619311034679414
1,0.9795598,0.9767984,0.9780410289764404
1,0.9969127,0.99761933,0.9973013550043106
1,0.9973003,0.99771106,0.9975262314081192
0,0.079811424,0.06745054,0.07301293686032295
0,0.1494714,0.15715408,0.1536968767642975
0,0.25439966,0.28294724,0.2701008290052414
1,0.9815762,0.98149693,0.9815326035022736
1,0.5092053,0.54915106,0.5311754614114761
1,0.55905205,0.53690684,0.5468721836805344
1,0.8672672,0.87640786,0.8722945600748062
1,0.81649435,0.8470411,0.8332950443029403
1,0.96495295,0.96168643,0.9631563633680343
0,0.20624709,0.1913592,0.1980587549507618
1,0.42858374,0.44340044,0.43673292696475985
1,0.98825794,0.9874419,0.9878091186285018
1,0.9810285,0.98051625,0.9807467639446259
0,0.07925529,0.10605504,0.09399515464901924
1,0.97781277,0.9729022,0.9751119434833526
1,0.8145926,0.8146392,0.8146182358264923
1,0.91454047,0.93530536,0.9259611576795578
0,0.26965237,0.31320098,0.29360410422086713
0,0.05322837,0.06707229,0.0608425248414278
1,0.45990464,0.49461424,0.4789949223399162
1,0.9710953,0.9734202,0.9723740071058273
0,0.17507437,0.16971561,0.17212705314159393
0,0.054063156,0.06769018,0.061558018624782565
1,0.99595755,0.99515766,0.9955176115036011
0,0.034372788,0.054092757,0.04521877113729715
1,0.24029912,0.22039385,0.2293512225151062
1,0.9925156,0.99270827,0.9926215767860412
1,0.98154,0.9806182,0.9810330092906951
1,0.95102227,0.95431453,0.9528330117464066
0,0.3084052,0.32752657,0.31892194896936416
0,0.28107968,0.27195156,0.2760592117905617
0,0.8322938,0.7584382,0.7916732400655746
1,0.6367267,0.6778832,0.6593627691268921
1,0.86089236,0.8482243,0.8539249151945114
0,0.0065542376,0.009303888,0.00806654547341168
1,0.97254467,0.9673565,0.9696911782026292
0,0.10231938,0.114212565,0.10886063277721406
1,0.8045686,0.75573695,0.7777111858129502
1,0.7359901,0.79391444,0.7678484886884689
1,0.5367939,0.56345844,0.5514593929052353
1,0.91848844,0.9251571,0.9221562206745147
1,0.97856903,0.9771029,0.977762645483017
1,0.9896964,0.9864661,0.9879197329282761
1,0.9920074,0.9905834,0.9912241995334625
0,0.4992362,0.4622222,0.4788784921169281
0,0.20032234,0.14496756,0.1698772110044956
1,0.63948745,0.6902223,0.6673916280269623
1,0.8849182,0.9005231,0.8935009151697159
1,0.9358842,0.9389899,0.9375923126935959
0,0.10840414,0.10797149,0.10816618092358113
0,0.079576045,0.08842314,0.08444194756448269
0,0.21975474,0.17890912,0.1972896508872509
1,0.9979305,0.99800867,0.9979735046625138
1,0.9382009,0.9260972,0.9315438687801361
1,0.52431494,0.5395845,0.532713207602501
0,0.24009126,0.21561825,0.2266311079263687
1,0.21912305,0.2429917,0.23225080817937852
1,0.9837812,0.97891563,0.9811051458120346
1,0.98980266,0.99110353,0.9905181378126144
1,0.9789069,0.9820403,0.9806302756071091
1,0.9796252,0.98144597,0.9806266337633133
1,0.95484215,0.9421609,0.9478674650192261
0,0.10269612,0.09358695,0.09768607765436171
1,0.9178847,0.94545394,0.9330477863550186
1,0.09063479,0.06431377,0.07615823000669479
0,0.25087124,0.1889443,0.21681142076849935
0,0.10514616,0.110316895,0.10799006521701812
1,0.98431814,0.9847186,0.9845384031534196
0,0.24456406,0.30278587,0.27658605575561523
1,0.7686683,0.8679671,0.823282653093338
1,0.96719587,0.95779324,0.9620244204998016
1,0.9167553,0.9158767,0.9162720710039138
0,0.4270388,0.5396801,0.4889915227890015
1,0.9864934,0.9922293,0.9896481394767761
1,0.99800104,0.99796605,0.997981795668602
0,0.62093747,0.5817082,0.599361366033554
0,0.0059080156,0.0035957494,0.004636269202455879
0,0.075202,0.093661085,0.0853544980287552
1,0.9709726,0.9722348,0.9716668009757996
0,0.085587725,0.14635836,0.11901157200336457
1,0.92689353,0.91544473,0.9205966919660569
1,0.82963675,0.8420633,0.8364713579416274
1,0.08641904,0.09194418,0.08945786654949188
1,0.23760273,0.20161712,0.21781064346432685
1,0.5342176,0.5415982,0.5382769286632538
1,0.83147085,0.7359319,0.778924411535263
0,0.033245407,0.02863946,0.030712136160582305
1,0.386682,0.41334203,0.4013450175523758
0,0.1503792,0.16075099,0.1560836799442768
0,0.611332,0.6285498,0.6208017975091935
0,0.2610901,0.21260718,0.23442449122667314
0,0.058936775,0.05264167,0.0554744677618146
1,0.8686065,0.8843016,0.8772388100624084
1,0.54151404,0.6145602,0.5816894203424454
0,0.24713267,0.3009172,0.2767141677439213
0,0.5836566,0.67346895,0.633053395152092
1,0.25658825,0.22144726,0.23726070523262024
1,0.37769115,0.41932824,0.4005915507674217
1,0.9907995,0.99147403,0.9911704868078233
1,0.5851753,0.5902294,0.5879550397396087
0,0.27892566,0.29833424,0.2896003782749176
0,0.16850705,0.1448585,0.15550034642219543
0,0.08464023,0.10402023,0.09529922902584076
0,0.08672927,0.08964646,0.08833372518420218
1,0.5365834,0.5500864,0.5440100491046905
0,0.3544326,0.395056,0.37677548080682755
1,0.5797438,0.5527775,0.5649123519659043
0,0.48339635,0.5227215,0.5050251990556717
1,0.46789685,0.48476097,0.47717211544513705
0,0.40780693,0.35829136,0.3805733665823936
1,0.36258927,0.3604012,0.3613858386874199
1,0.99599457,0.9977047,0.9969351321458817
0,0.45219237,0.4098101,0.4288821175694466
1,0.8933609,0.87346524,0.882418292760849
1,0.8780378,0.88576216,0.8822861999273299
1,0.9959608,0.99589705,0.9959257274866103
1,0.99791783,0.99796236,0.9979423195123672
0,0.0746737,0.07284172,0.07366610914468766
1,0.92595613,0.9221002,0.9238353610038758
1,0.74803275,0.7553398,0.7520516276359558
0,0.5069294,0.59201837,0.5537283301353455
0,0.020635087,0.011896555,0.01582889459095895
1,0.47608435,0.48356417,0.4801982507109642
1,0.92457134,0.9262714,0.9255063593387604
1,0.8668059,0.85081357,0.858010122179985
0,0.07781317,0.085745305,0.08217584453523159
0,0.4236552,0.4069175,0.41444947719573977
0,0.09913191,0.11701581,0.1089680552482605
0,0.54693276,0.5156288,0.5297155886888505
0,0.020494359,0.015574258,0.017788303177803756
0,0.10445315,0.10901837,0.10696401968598365
0,0.25477245,0.23506516,0.2439334437251091
0,0.012286318,0.011602534,0.011910236580297351
0,0.1106909,0.096118346,0.10267599485814571
0,0.0213422,0.028445896,0.02524923235177994
1,0.9851092,0.98528314,0.9852048695087432
1,0.21664265,0.22124112,0.21917180567979813
0,0.5406457,0.5866964,0.5659735858440399
1,0.9783281,0.979815,0.9791459023952485
1,0.98092777,0.99114615,0.986547875404358
1,0.7778241,0.7573528,0.7665649026632309
1,0.9287761,0.926587,0.9275720804929732
1,0.9925565,0.9895606,0.9909087628126145
1,0.9887699,0.98756206,0.988105583190918
1,0.8317904,0.82324845,0.827092319726944
0,0.32592934,0.25313067,0.2858900755643845
1,0.9787603,0.9894049,0.9846148401498794
1,0.98687696,0.98230237,0.9843609362840653
1,0.99114627,0.9923701,0.9918193906545638
1,0.967967,0.9720043,0.9701875001192093
1,0.9912957,0.9833161,0.9869069308042526
1,0.9798093,0.97937036,0.9795678734779358
1,0.96300066,0.9506015,0.9561811298131944
1,0.96959364,0.9715266,0.9706567823886871
1,0.27184027,0.21668395,0.2415042981505394
1,0.9940579,0.9901175,0.9918906718492507
1,0.9842492,0.98712224,0.985829359292984
0,0.26396737,0.22134964,0.24052761718630788
0,0.09416641,0.10802135,0.1017866276204586
1,0.9934877,0.99625444,0.9950094163417816
0,0.037344936,0.067506805,0.05393396411091089
0,0.38691586,0.35706735,0.3704991787672043
1,0.92761385,0.9225765,0.9248433023691177
1,0.9484766,0.9557712,0.9524886399507522
1,0.9373999,0.95144856,0.945126673579216
0,0.18384922,0.17488493,0.17891885861754417
1,0.9445627,0.94351006,0.9439837336540222
1,0.93458796,0.93085116,0.9325327187776565
1,0.9870275,0.9841679,0.9854547172784806
1,0.9446019,0.94929653,0.947183945775032
0,0.10184142,0.18609655,0.14818174093961717
0,0.12587026,0.1313449,0.1288813106715679
1,0.6390072,0.68483955,0.6642149955034256
0,0.47369245,0.46206403,0.4672968164086342
0,0.70716405,0.7079434,0.7075926810503006
1,0.797689,0.83188915,0.8164990931749343
1,0.9884735,0.9892484,0.9888996809720993
1,0.9189535,0.9368289,0.928784966468811
1,0.9133824,0.9236944,0.9190539896488189
0,0.42021608,0.3983932,0.40821350514888766
1,0.3506719,0.28340572,0.3136754959821701
1,0.9058414,0.90762824,0.9068241655826569
0,0.054045007,0.08101472,0.06887835040688514
0,0.13766454,0.1736191,0.15743955224752426
0,0.33872643,0.32190174,0.3294728502631188
1,0.9376126,0.9596296,0.9497219443321228
0,0.101341926,0.13262492,0.11854757480323315
1,0.7145379,0.6606235,0.6848849833011628
0,0.0015282794,0.0017178531,0.001632544945459813
1,0.9729039,0.97358125,0.9732764482498169
1,0.92557514,0.9352106,0.9308746337890624
1,0.88334465,0.8753101,0.878925660252571
1,0.9640538,0.9713902,0.9680888175964355
1,0.88877624,0.86812055,0.8774156123399734
0,0.112695806,0.08696354,0.09854306057095527
0,0.6794304,0.6812949,0.6804558962583542
0,0.6233281,0.6307465,0.6274082064628601
0,0.049278658,0.02617053,0.03656918723136186
0,0.5322212,0.44898522,0.4864414095878601
0,0.50022346,0.39147478,0.44041168689727783
1,0.91766864,0.92626256,0.922395294904709
1,0.9248014,0.9395252,0.9328994870185853
0,0.60997677,0.6164398,0.6135314464569092
1,0.069040395,0.10513541,0.08889265395700932
1,0.4202146,0.3882468,0.4026323094964027
0,0.066857755,0.052043498,0.05870991349220276
0,0.9623352,0.96924096,0.9661333829164505
0,0.073623,0.10103004,0.08869687095284462
0,0.2537849,0.22039853,0.23542239442467688
1,0.22506489,0.17968363,0.2001051940023899
1,0.98968655,0.9878007,0.9886493414640427
1,0.9767644,0.97302264,0.9747064232826232
1,0.9272673,0.9333774,0.930627852678299
0,0.3503116,0.38109493,0.36724243611097335
1,0.491138,0.49197853,0.49160029441118236
0,0.637149,0.6170252,0.626080897450447
1,0.9584918,0.960014,0.9593290030956269
0,0.18453942,0.19449328,0.19001404345035552
1,0.9607333,0.9640005,0.9625302702188492
1,0.9824473,0.9860752,0.9844426691532135
0,0.027201843,0.016163705,0.021130866836756468
0,0.26109132,0.31023315,0.28811932504177096
1,0.98868537,0.987939,0.9882748663425446
1,0.9743565,0.97123486,0.9726395845413208
0,0.11922469,0.114844956,0.11681583598256112
1,0.6335617,0.64528954,0.6400119990110398
1,0.9610115,0.96886873,0.9653329908847809
0,0.09575265,0.08015614,0.08717456907033921
1,0.98102486,0.97797954,0.9793499350547791
0,0.018692255,0.014197898,0.016220358712598682
0,0.2628285,0.30745053,0.28737061768770217
1,0.98948205,0.9920522,0.9908956289291382
1,0.6559869,0.69920087,0.6797545850276947
0,0.30667487,0.29433292,0.2998867973685264
1,0.57594484,0.5741286,0.5749459236860275
1,0.88728124,0.9010074,0.89483063519001
0,0.103742845,0.08410252,0.09294066578149796
0,0.20688623,0.1555808,0.1786682464182377
0,0.5624026,0.5473444,0.5541205853223801
0,0.0013470203,0.0014620759,0.0014103008434176445
1,0.88336813,0.89504695,0.8897914826869965
0,0.0053640846,0.005848283,0.005630393698811531
1,0.935799,0.93836784,0.9372118651866912
0,0.7465998,0.7305776,0.7377875804901123
0,0.11999271,0.13158584,0.12636892981827258
0,0.022234175,0.018654656,0.02026543952524662
1,0.9926394,0.9951433,0.9940165519714356
1,0.36902967,0.28969347,0.3253947630524635
0,0.27585742,0.20871845,0.23893098533153534
0,0.31361896,0.296752,0.30434213429689405
0,0.008214354,0.0125961825,0.01062435950152576
1,0.18750234,0.16628659,0.17583367601037025
0,0.80965734,0.83287793,0.8224286645650863
1,0.9587969,0.9624321,0.9607962608337403
1,0.33842248,0.37290198,0.35738620162010193
0,0.17311798,0.13331622,0.1512270115315914
0,0.076628774,0.07969989,0.0783178873360157
1,0.99210185,0.99308985,0.9926452517509461
1,0.96774554,0.96545845,0.966487643122673
1,0.7609281,0.7492628,0.7545121878385543
1,0.9908853,0.989286,0.9900056958198546
0,0.28836673,0.45569745,0.3803986266255379
1,0.9914818,0.99283725,0.9922272890806197
0,0.17563558,0.16305208,0.1687146544456482
1,0.99265724,0.9912014,0.9918565303087234
1,0.9825654,0.9826157,0.9825930714607238
0,0.24725126,0.217206,0.23072636649012565
0,0.0030445494,0.004014358,0.003577944077551365
1,0.9965289,0.99644464,0.9964825689792634
1,0.9979169,0.99734914,0.9976046234369278
0,0.12547815,0.16033319,0.14464841932058334
1,0.9179546,0.9046139,0.9106172323226929
0,0.0008073055,0.001031591,0.000930662514292635
1,0.97843343,0.97863483,0.9785442024469375
0,0.08235596,0.12108584,0.10365739315748215
1,0.88840216,0.908752,0.8995945870876312
1,0.4850196,0.5394946,0.5149808332324028
0,0.41475996,0.42183426,0.41865082681179044
1,0.6877021,0.7037137,0.6965084969997406
0,0.4772971,0.41921484,0.4453518584370613
0,0.82174385,0.8141746,0.8175807565450668
1,0.9839946,0.9836981,0.9838315427303315
0,0.03204136,0.03309608,0.032621455192565915
0,0.004414133,0.008020985,0.006397901475429535
0,0.39605507,0.41437247,0.4061296433210373
0,0.6152201,0.5960098,0.6046544432640075
0,0.92959875,0.9253288,0.9272502720355987
0,0.009010647,0.015810242,0.012750424398109316
1,0.69149977,0.731408,0.7134492963552475
0,0.06834889,0.08718686,0.07870977334678173
1,0.060974427,0.0935319,0.07888103649020195
0,0.022688445,0.02412792,0.023480155691504478
1,0.97041297,0.9742959,0.9725485891103745
0,0.56744057,0.4024944,0.4767201766371727
0,0.69962025,0.61090136,0.6508248567581176
1,0.62329656,0.563684,0.5905096441507339
0,0.481635,0.39687237,0.4350155562162399
0,0.31248936,0.28987145,0.3000495120882988
1,0.6291414,0.49520534,0.5554765641689301
0,0.102094546,0.12133923,0.11267912313342095
0,0.0029184099,0.0052930303,0.004224451107438654
1,0.96511257,0.97706157,0.9716845184564591
1,0.7165378,0.6703751,0.6911483079195022
1,0.6983306,0.6484545,0.6708987295627594
1,0.7244957,0.69381857,0.7076232820749282
1,0.92888767,0.9486345,0.9397484272718429
1,0.9191468,0.92673975,0.9233229130506515
1,0.67883384,0.6745019,0.6764512717723846
1,0.9356813,0.9438766,0.9401887208223343
1,0.75126076,0.73550045,0.742592591047287
1,0.34397593,0.36533988,0.35572610050439835
0,0.0030369733,0.0020717406,0.0025060952990315854
0,0.0030041516,0.0024101613,0.002677456953097135
0,0.025460072,0.01722263,0.020929478760808706
1,0.9980988,0.9980781,0.998087415099144
1,0.9975452,0.99797994,0.9977842986583709
1,0.9974481,0.99741805,0.9974315643310547
1,0.9965702,0.9980546,0.9973866462707519
1,0.9982077,0.99877495,0.998519679903984
1,0.98732203,0.98589873,0.9865392178297043
1,0.99121034,0.98750335,0.9891714960336686
0,0.26394266,0.2751974,0.2701327592134476
1,0.89623046,0.8814102,0.8880793064832688
0,0.240352,0.21286613,0.22523477226495742
0,0.39288017,0.35308108,0.3709906697273254
1,0.99761176,0.99776363,0.9976952910423279
1,0.7526884,0.7934004,0.775080007314682
0,0.023179708,0.036300566,0.0303961799480021
0,0.73798573,0.72217846,0.7292917311191558
1,0.9800213,0.976532,0.9781021744012832
1,0.5337657,0.5378291,0.53600055873394
1,0.9364641,0.9545472,0.9464098066091537
0,0.019455452,0.024193693,0.022061484307050704
1,0.5997828,0.6544741,0.6298630148172378
0,0.6077373,0.617594,0.6131584882736206
1,0.55194604,0.5516361,0.5517755746841431
0,0.5261078,0.52582574,0.5259526610374451
0,0.6540623,0.5875382,0.6174740225076676
1,0.7122947,0.6887384,0.6993387371301651
0,0.08853175,0.15790282,0.12668583840131759
0,0.11387999,0.19030383,0.1559131048619747
0,0.24340682,0.20480746,0.22217717096209527
1,0.90564644,0.89610296,0.9003975301980972
1,0.92294234,0.8954396,0.9078158468008042
1,0.95401084,0.9517311,0.9527569770812988
1,0.9159136,0.9098013,0.9125518292188644
0,0.051512647,0.063133754,0.05790425594896078
1,0.97367156,0.9695152,0.9713855624198914
1,0.93298995,0.92605734,0.9291770160198212
1,0.6826009,0.69814867,0.6911521792411804
1,0.9407631,0.94124097,0.9410259336233139
1,0.8722542,0.8695033,0.8707412123680115
0,0.08475612,0.09898289,0.09258084557950497
1,0.6844031,0.6959184,0.6907365143299102
1,0.9818756,0.98246205,0.9821981459856033
0,0.08484495,0.087943785,0.08654930777847766
0,0.09060455,0.09674846,0.09398369900882245
1,0.99730456,0.9975291,0.9974280506372452
1,0.9343601,0.89993876,0.9154283583164216
1,0.60257405,0.5399671,0.5681402385234833
0,0.21769996,0.25620773,0.23887923583388326
0,0.13521454,0.09602563,0.11366063877940177
1,0.9861033,0.9897898,0.9881308645009995
1,0.9917691,0.99068743,0.9911741703748703
0,0.23266304,0.17276143,0.1997171498835087
1,0.55590546,0.56676227,0.561876705288887
1,0.5358284,0.5623059,0.5503910452127456
1,0.6035826,0.52942586,0.5627964019775391
1,0.1317931,0.15563954,0.14490864276885987
0,0.35984078,0.32530278,0.34084488004446034
0,0.55707616,0.5948262,0.5778386920690537
0,0.35296664,0.40004846,0.3788616418838501
1,0.97950476,0.98075324,0.9801914274692536
1,0.9924461,0.9924837,0.9924667775630951
0,0.0015823866,0.0037002286,0.0027471997018437833
0,0.11398016,0.112160005,0.11297907419502735
0,0.16789319,0.18002228,0.1745641902089119
1,0.9648415,0.9635894,0.9641528218984604
1,0.99329364,0.9919602,0.992560264468193
1,0.7231485,0.7039261,0.7125761836767197
1,0.9714804,0.9654065,0.9681397557258606
1,0.5707052,0.595591,0.5843923836946487
1,0.1009017,0.08518332,0.09225659258663654
1,0.57055485,0.47803614,0.519669558107853
0,0.07137083,0.080858245,0.07658890970051288
0,0.71239257,0.6606501,0.6839341968297958
0,0.19754392,0.20058104,0.1992143377661705
0,0.105157375,0.105333604,0.10525430105626583
1,0.52756405,0.5233704,0.525257533788681
0,0.6080006,0.60816145,0.608089056611061
0,0.1641207,0.14324737,0.15264036804437636
1,0.9895201,0.99025506,0.9899243146181107
1,0.22960828,0.2737844,0.2539051465690136
1,0.96590805,0.961556,0.963514432311058
1,0.9923092,0.9898811,0.9909737497568131
1,0.6274828,0.5923153,0.6081406712532044
0,0.7549082,0.71974516,0.735568529367447
1,0.6487284,0.7174234,0.6865106254816056
0,0.15911323,0.18782018,0.17490205243229867
0,0.9805398,0.9834293,0.982129031419754
0,0.23768029,0.28923118,0.2660332784056664
1,0.6469434,0.65017986,0.6487234503030777
0,0.1259041,0.13262099,0.12959838882088662
0,0.14927655,0.16132957,0.15590571165084838
1,0.94424206,0.93490696,0.9391077548265457
1,0.94444025,0.9351205,0.9393143981695176
1,0.6900434,0.7149564,0.7037455469369889
0,0.3120731,0.40839177,0.3650483757257461
0,0.14082526,0.18190037,0.16341656744480132
1,0.35731745,0.41680494,0.3900355681777
0,0.28645283,0.24653208,0.2644964188337326
1,0.9908749,0.9898886,0.9903324335813521
0,0.0026975255,0.0042603863,0.0035570989828556778
